Order Date,Category,Region,Quantity,Sales,Profit
2021-04-06,Office Supplies,Central,14,1307.3,384.17
2021-04-06,Office Supplies,Central,5,314.12,100.25
2021-04-06,Furniture,West,6,2350.98,418.56
2021-04-06,Office Supplies,South,11,1036.92,312.47
2021-04-06,Office Supplies,West,7,538.38,201.15
2021-04-06,Office Supplies,West,13,523.65,211.55
2021-04-06,Office Supplies,East,8,781.1,160.79
2021-04-06,Office Supplies,South,3,170.27,56.55
2021-04-07,Furniture,Central,4,1661.54,5.34
2021-04-07,Office Supplies,West,3,144.1,63.04
2021-04-07,Furniture,South,12,4338.66,1583.84
2021-04-07,Furniture,South,12,1542.89,-224.78
2021-04-07,Office Supplies,East,11,571.49,101.48
2021-04-07,Technology,South,14,10235.37,2122.12
2021-04-07,Technology,East,12,8398.8,710.8
2021-04-07,Technology,East,6,2021.6,124.98
2021-04-07,Technology,West,2,908.72,45.87
2021-04-07,Technology,South,11,7822.59,1164.96
2021-04-07,Office Supplies,East,9,512.42,200.38
2021-04-08,Technology,West,7,1470.84,-38.15
2021-04-08,Furniture,South,13,3281.38,1620.25
2021-04-08,Office Supplies,East,2,67.64,16.01
2021-04-08,Office Supplies,West,7,465.39,114.34
2021-04-08,Office Supplies,East,11,829.33,192.76
2021-04-09,Furniture,West,8,4078.45,247.31
2021-04-09,Technology,Central,8,5260.95,431.52
2021-04-09,Technology,East,13,2942.33,523.49
2021-04-09,Technology,East,7,6899.12,1508.26
2021-04-09,Office Supplies,East,7,875.73,380.46
2021-04-09,Technology,South,9,1221.69,58.2
2021-04-09,Technology,East,11,3624.63,452.2
2021-04-09,Furniture,South,7,2887.86,258.14
2021-04-10,Furniture,West,14,5702.96,940.26
2021-04-10,Technology,South,13,9138.47,2857.85
2021-04-10,Technology,South,1,408.35,127.04
2021-04-10,Office Supplies,East,11,425.48,122.23
2021-04-10,Technology,South,3,1829.24,550.47
2021-04-10,Office Supplies,West,5,394.89,95.91
2021-04-10,Furniture,South,11,4520.17,-63.46
2021-04-11,Furniture,Central,12,3823.7,-874.24
2021-04-11,Office Supplies,Central,7,481.39,210.36
2021-04-11,Furniture,South,5,1941.77,-417.43
2021-04-11,Furniture,South,6,1872.38,470.38
2021-04-11,Technology,West,8,1182.43,427.73
2021-04-11,Technology,East,3,2152.96,844.23
2021-04-11,Office Supplies,East,12,575.54,252.71
2021-04-11,Technology,East,9,7784.55,994.26
2021-04-11,Furniture,South,8,2808.19,-364.9
2021-04-11,Furniture,West,10,2875.28,871.34
2021-04-11,Office Supplies,South,7,77.0,23.13
2021-04-11,Office Supplies,Central,11,790.24,353.85
2021-04-11,Furniture,East,11,2764.48,652.2
2021-04-12,Technology,West,13,4898.68,1079.36
2021-04-12,Furniture,West,12,2541.71,555.7
2021-04-12,Office Supplies,Central,11,576.87,185.45
2021-04-13,Technology,West,3,2403.04,589.14
2021-04-13,Furniture,West,2,667.21,69.55
2021-04-13,Office Supplies,South,10,832.81,254.39
2021-04-13,Furniture,West,2,412.96,179.04
2021-04-14,Technology,Central,7,4130.54,1194.5
2021-04-14,Technology,West,5,1360.74,12.09
2021-04-15,Office Supplies,East,1,61.18,23.3
2021-04-15,Technology,East,9,5453.17,1470.75
2021-04-15,Furniture,South,7,2300.48,78.99
2021-04-15,Furniture,West,4,1750.32,619.8
2021-04-16,Office Supplies,West,6,407.46,111.28
2021-04-16,Technology,South,6,2588.77,824.44
2021-04-16,Office Supplies,East,6,357.84,144.77
2021-04-16,Furniture,South,4,1669.77,617.52
2021-04-16,Furniture,Central,8,2716.29,675.27
2021-04-16,Office Supplies,West,4,255.22,81.71
2021-04-17,Technology,West,9,5227.78,702.31
2021-04-17,Office Supplies,East,10,692.91,89.57
2021-04-17,Technology,South,5,1523.23,262.25
2021-04-17,Furniture,East,2,919.07,259.68
2021-04-17,Furniture,West,6,3003.76,369.87
2021-04-18,Technology,South,4,3122.86,1141.53
2021-04-18,Furniture,West,9,913.65,48.37
2021-04-19,Office Supplies,South,8,487.91,143.58
2021-04-19,Furniture,West,14,5129.51,2001.54
2021-04-19,Office Supplies,Central,12,822.14,308.92
2021-04-19,Office Supplies,South,5,285.36,106.73
2021-04-19,Technology,South,2,971.29,259.43
2021-04-19,Technology,West,2,975.86,315.27
2021-04-19,Furniture,West,10,2473.87,553.98
2021-04-20,Office Supplies,East,2,52.44,16.55
2021-04-20,Furniture,West,6,1550.15,-145.13
2021-04-20,Furniture,Central,10,2692.96,1647.12
2021-04-20,Furniture,South,7,2160.56,768.5
2021-04-20,Furniture,East,7,1724.95,-72.45
2021-04-20,Furniture,East,6,2122.97,-223.23
2021-04-20,Office Supplies,Central,8,625.98,248.32
2021-04-21,Furniture,South,5,1642.58,-183.22
2021-04-21,Furniture,East,12,3185.2,529.99
2021-04-21,Technology,East,8,5835.9,1314.79
2021-04-21,Furniture,Central,10,5009.58,1356.57
2021-04-21,Technology,South,3,1687.3,316.38
2021-04-21,Furniture,South,12,2488.03,285.24
2021-04-21,Office Supplies,South,12,1029.81,355.9
2021-04-21,Furniture,West,9,2670.75,550.64
2021-04-21,Office Supplies,Central,9,479.98,63.13
2021-04-21,Furniture,East,7,2242.02,1380.96
2021-04-21,Technology,West,1,544.17,60.84
2021-04-22,Office Supplies,South,3,219.55,96.05
2021-04-22,Office Supplies,East,8,500.68,119.16
2021-04-22,Office Supplies,Central,8,716.0,239.73
2021-04-22,Office Supplies,West,9,99.0,25.27
2021-04-22,Furniture,West,1,361.35,13.99
2021-04-22,Office Supplies,West,8,482.42,173.86
2021-04-22,Furniture,Central,7,1793.68,125.06
2021-04-22,Furniture,Central,2,518.25,-232.08
2021-04-22,Office Supplies,West,13,918.33,316.3
2021-04-22,Technology,East,13,6964.65,1535.83
2021-04-23,Office Supplies,East,10,499.19,184.51
2021-04-23,Furniture,East,6,1876.23,539.16
2021-04-23,Furniture,West,3,471.61,-59.12
2021-04-23,Furniture,West,1,293.45,-6.61
2021-04-23,Office Supplies,Central,6,66.0,19.54
2021-04-23,Office Supplies,East,6,303.52,102.21
2021-04-24,Technology,East,7,2218.81,332.76
2021-04-24,Technology,Central,3,1777.82,469.75
2021-04-24,Office Supplies,West,1,73.66,21.53
2021-04-24,Technology,Central,13,8407.46,2441.43
2021-04-25,Furniture,West,9,2822.93,355.77
2021-04-25,Office Supplies,East,2,109.78,37.31
2021-04-25,Technology,Central,10,4568.08,289.79
2021-04-25,Office Supplies,Central,5,231.99,103.92
2021-04-25,Technology,Central,12,5005.49,886.2
2021-04-25,Office Supplies,West,5,362.41,144.01
2021-04-25,Office Supplies,Central,5,297.6,125.26
2021-04-25,Furniture,Central,13,1761.38,382.04
2021-04-25,Technology,South,7,5057.62,1026.13
2021-04-25,Office Supplies,South,11,727.11,263.69
2021-04-26,Furniture,South,4,1377.26,-276.59
2021-04-26,Technology,Central,6,2939.44,983.03
2021-04-26,Technology,Central,4,1336.27,329.0
2021-04-26,Technology,South,10,668.52,122.87
2021-04-26,Furniture,Central,6,2678.25,311.67
2021-04-26,Furniture,South,8,2437.25,-206.79
2021-04-26,Technology,Central,2,22.0,7.34
2021-04-26,Office Supplies,East,6,212.43,64.91
2021-04-26,Office Supplies,Central,4,90.43,33.77
2021-04-27,Technology,South,14,6079.16,2059.82
2021-04-27,Office Supplies,West,2,125.58,7.17
2021-04-27,Office Supplies,West,14,1191.87,228.12
2021-04-28,Furniture,East,13,3126.02,-68.71
2021-04-28,Office Supplies,East,2,29.96,14.59
2021-04-28,Furniture,West,10,4026.38,1004.62
2021-04-28,Office Supplies,Central,1,83.4,40.88
2021-04-28,Furniture,South,11,4931.22,1588.35
2021-04-28,Office Supplies,West,3,186.41,45.99
2021-04-28,Technology,South,6,4105.49,885.54
2021-04-28,Office Supplies,Central,1,67.68,29.78
2021-04-29,Furniture,East,13,4702.05,807.67
2021-04-29,Office Supplies,South,1,60.77,6.38
2021-04-29,Technology,South,8,4511.2,1011.37
2021-04-29,Furniture,Central,8,2515.71,-179.37
2021-04-29,Office Supplies,South,3,189.74,32.62
2021-04-29,Furniture,West,8,3823.32,880.38
2021-04-29,Furniture,South,8,1950.74,69.42
2021-04-29,Technology,South,13,5472.85,755.38
2021-04-29,Furniture,West,4,1276.93,-187.06
2021-04-30,Technology,East,3,1950.35,368.54
2021-04-30,Office Supplies,Central,10,576.96,143.34
2021-04-30,Furniture,Central,14,5056.26,243.81
2021-04-30,Technology,South,14,6489.4,1947.88
2021-05-01,Technology,East,5,2156.76,633.33
2021-05-01,Technology,West,10,4125.63,888.42
2021-05-01,Technology,South,10,6904.8,2553.13
2021-05-01,Furniture,West,5,1661.15,-342.93
2021-05-01,Technology,East,7,3980.16,512.01
2021-05-01,Technology,East,9,8798.3,1808.45
2021-05-01,Office Supplies,West,8,405.07,47.43
2021-05-01,Furniture,Central,4,703.71,2.1
2021-05-02,Office Supplies,South,1,44.58,13.31
2021-05-02,Office Supplies,South,4,225.3,123.09
2021-05-02,Furniture,West,10,4092.67,-1461.15
2021-05-02,Furniture,East,10,2603.4,209.96
2021-05-02,Technology,South,3,1242.88,353.81
2021-05-02,Furniture,East,6,1532.1,55.7
2021-05-03,Office Supplies,East,3,217.3,86.8
2021-05-03,Office Supplies,West,6,281.46,95.57
2021-05-03,Furniture,West,4,1057.48,549.46
2021-05-03,Furniture,East,1,358.18,121.3
2021-05-03,Technology,East,11,5088.79,456.84
2021-05-04,Technology,West,13,4033.65,490.18
2021-05-04,Technology,Central,6,3007.48,1122.04
2021-05-04,Office Supplies,South,9,400.07,78.89
2021-05-04,Technology,Central,5,3027.41,8.99
2021-05-04,Office Supplies,West,2,126.88,36.55
2021-05-04,Office Supplies,Central,1,51.23,16.24
2021-05-04,Technology,East,3,1629.25,187.62
2021-05-04,Technology,West,13,5264.04,1054.91
2021-05-05,Office Supplies,South,7,583.98,131.44
2021-05-05,Technology,Central,13,10583.18,1421.43
2021-05-05,Technology,South,10,3921.37,782.52
2021-05-05,Furniture,South,14,1125.62,-107.4
2021-05-05,Technology,West,5,2465.17,446.72
2021-05-05,Office Supplies,West,2,107.73,24.0
2021-05-05,Furniture,Central,8,2143.81,-782.67
2021-05-05,Office Supplies,West,9,463.61,96.52
2021-05-05,Technology,East,10,4156.32,875.6
2021-05-05,Office Supplies,South,2,102.95,37.8
2021-05-06,Furniture,West,10,3182.33,1554.41
2021-05-06,Furniture,South,1,178.84,15.09
2021-05-06,Office Supplies,Central,6,132.9,37.63
2021-05-06,Technology,Central,14,667.63,119.28
2021-05-06,Furniture,South,13,1239.55,644.5
2021-05-06,Office Supplies,South,8,229.6,83.22
2021-05-06,Office Supplies,Central,10,615.82,146.34
2021-05-07,Office Supplies,South,10,115.1,28.83
2021-05-07,Technology,West,7,5652.11,1206.33
2021-05-07,Technology,West,7,4579.15,793.27
2021-05-07,Office Supplies,West,13,551.48,262.64
2021-05-07,Office Supplies,East,3,116.67,28.55
2021-05-07,Technology,East,1,461.32,96.31
2021-05-07,Furniture,West,9,2923.84,452.37
2021-05-07,Office Supplies,West,12,508.31,135.42
2021-05-08,Furniture,East,5,55.0,28.51
2021-05-08,Technology,East,11,5300.99,1161.98
2021-05-08,Office Supplies,East,9,537.21,120.77
2021-05-08,Office Supplies,South,6,122.57,25.34
2021-05-08,Technology,East,2,866.91,217.88
2021-05-09,Technology,West,14,10071.75,3531.31
2021-05-09,Technology,East,9,4525.25,1296.88
2021-05-10,Furniture,West,2,903.65,326.33
2021-05-10,Office Supplies,South,7,368.25,38.66
2021-05-10,Office Supplies,East,5,297.12,120.35
2021-05-10,Furniture,East,13,5574.63,2012.38
2021-05-11,Furniture,East,11,1339.76,217.44
2021-05-11,Technology,South,11,9761.37,3445.81
2021-05-11,Office Supplies,Central,3,82.16,12.6
2021-05-11,Technology,Central,1,834.68,142.63
2021-05-11,Furniture,Central,10,4090.26,279.98
2021-05-11,Technology,South,14,7398.16,2078.78
2021-05-11,Office Supplies,South,3,198.63,38.92
2021-05-11,Furniture,Central,2,425.81,98.71
2021-05-11,Office Supplies,South,5,250.09,84.21
2021-05-11,Technology,Central,3,184.95,11.1
2021-05-12,Furniture,South,11,6020.6,511.97
2021-05-12,Office Supplies,West,6,614.76,147.19
2021-05-12,Technology,East,7,1910.27,450.29
2021-05-12,Office Supplies,Central,1,40.37,5.88
2021-05-12,Office Supplies,South,3,94.05,28.19
2021-05-12,Furniture,East,1,334.54,102.85
2021-05-13,Furniture,South,4,1782.49,-117.34
2021-05-13,Technology,East,4,2765.07,342.96
2021-05-13,Furniture,East,5,1659.3,283.66
2021-05-13,Technology,East,1,350.07,128.98
2021-05-13,Technology,South,10,8459.26,1182.69
2021-05-13,Office Supplies,West,8,175.57,51.57
2021-05-14,Furniture,West,10,2181.65,111.67
2021-05-14,Technology,West,11,4995.58,982.69
2021-05-14,Technology,West,8,545.74,174.34
2021-05-14,Office Supplies,South,6,455.46,110.36
2021-05-14,Office Supplies,South,11,508.36,52.91
2021-05-14,Furniture,West,13,3754.61,253.62
2021-05-14,Technology,Central,7,4575.14,1366.98
2021-05-14,Furniture,East,13,7340.24,-2131.73
2021-05-15,Technology,West,6,1218.06,140.05
2021-05-15,Technology,West,9,3421.15,907.76
2021-05-15,Furniture,South,9,1658.09,863.9
2021-05-15,Technology,Central,11,2852.61,851.94
2021-05-15,Technology,South,14,3659.9,912.0
2021-05-15,Technology,West,11,4503.15,830.26
2021-05-15,Technology,South,10,5900.11,1326.47
2021-05-15,Furniture,East,10,5640.03,-1517.65
2021-05-15,Furniture,South,2,610.53,-18.32
2021-05-15,Office Supplies,Central,12,577.84,110.31
2021-05-16,Furniture,East,5,2353.74,-808.19
2021-05-16,Technology,South,5,3424.05,324.12
2021-05-16,Office Supplies,West,10,725.55,177.39
2021-05-16,Office Supplies,Central,13,499.72,223.68
2021-05-16,Furniture,Central,1,526.12,26.59
2021-05-16,Technology,South,4,3640.75,207.03
2021-05-16,Technology,South,14,5522.89,1010.7
2021-05-16,Furniture,East,9,4624.55,695.06
2021-05-16,Office Supplies,East,8,452.29,118.26
2021-05-16,Office Supplies,East,3,341.86,81.89
2021-05-17,Furniture,West,5,1387.46,-26.81
2021-05-17,Technology,South,9,7988.27,2494.24
2021-05-17,Office Supplies,East,8,394.42,56.72
2021-05-17,Technology,Central,5,2191.54,144.43
2021-05-17,Office Supplies,Central,9,315.57,99.15
2021-05-17,Furniture,Central,8,2940.75,1397.54
2021-05-17,Furniture,West,13,5918.64,-2043.04
2021-05-17,Furniture,West,11,4578.82,-364.5
2021-05-18,Technology,West,14,3153.21,770.92
2021-05-18,Technology,West,12,6931.03,964.69
2021-05-18,Furniture,South,8,1312.89,-63.53
2021-05-19,Technology,South,10,4291.36,540.92
2021-05-19,Office Supplies,West,10,110.0,40.7
2021-05-19,Furniture,Central,14,3512.01,-87.88
2021-05-19,Technology,East,10,4114.29,862.53
2021-05-19,Office Supplies,West,6,313.48,120.59
2021-05-19,Office Supplies,West,4,301.42,95.51
2021-05-20,Technology,South,10,6629.92,972.81
2021-05-20,Technology,Central,12,4384.47,741.32
2021-05-20,Office Supplies,West,12,260.35,94.53
2021-05-20,Furniture,West,11,2935.54,299.01
2021-05-20,Office Supplies,West,1,32.03,12.32
2021-05-21,Furniture,Central,14,4428.6,255.63
2021-05-21,Technology,Central,8,6522.55,1811.58
2021-05-21,Technology,South,8,4166.56,427.27
2021-05-21,Technology,West,5,3717.24,758.06
2021-05-21,Technology,South,4,84.77,28.76
2021-05-21,Office Supplies,East,1,53.69,6.97
2021-05-21,Technology,Central,13,4779.07,688.1
2021-05-21,Technology,East,9,6769.77,1157.45
2021-05-21,Technology,West,1,883.4,210.4
2021-05-22,Office Supplies,South,13,950.92,202.26
2021-05-22,Furniture,South,1,460.81,-84.08
2021-05-22,Technology,South,8,4903.12,1144.61
2021-05-23,Furniture,East,2,659.51,-74.85
2021-05-23,Furniture,South,10,3703.26,-325.8
2021-05-23,Technology,West,10,2886.92,462.68
2021-05-23,Technology,South,13,8617.3,2392.96
2021-05-23,Furniture,Central,3,1072.32,192.85
2021-05-23,Technology,Central,3,1165.17,138.63
2021-05-23,Office Supplies,South,9,282.6,91.54
2021-05-24,Technology,Central,10,5249.59,1277.21
2021-05-24,Furniture,Central,8,1158.08,-48.41
2021-05-24,Office Supplies,South,10,921.62,430.39
2021-05-24,Technology,South,7,4418.29,938.57
2021-05-24,Technology,West,7,4554.61,1108.48
2021-05-24,Furniture,Central,6,1615.07,-180.29
2021-05-24,Technology,West,3,2607.91,588.17
2021-05-24,Furniture,Central,2,675.35,109.13
2021-05-24,Office Supplies,South,13,143.0,34.62
2021-05-24,Furniture,East,4,1404.92,611.55
2021-05-24,Technology,Central,5,4029.29,744.18
2021-05-25,Furniture,South,13,6481.3,1193.26
2021-05-25,Office Supplies,South,1,35.93,10.67
2021-05-25,Furniture,East,1,492.94,124.11
2021-05-25,Technology,South,12,7413.15,516.81
2021-05-25,Technology,Central,10,6212.45,623.4
2021-05-25,Technology,Central,1,384.77,111.41
2021-05-25,Office Supplies,West,11,802.16,216.13
2021-05-25,Office Supplies,Central,3,199.44,54.28
2021-05-26,Furniture,Central,4,1046.69,-296.4
2021-05-26,Furniture,Central,13,2520.48,307.2
2021-05-26,Technology,East,12,2468.47,345.37
2021-05-26,Furniture,South,14,2071.47,-190.59
2021-05-26,Technology,Central,6,4774.02,1065.61
2021-05-26,Furniture,East,1,189.24,-23.62
2021-05-26,Technology,Central,3,1793.07,161.86
2021-05-26,Technology,East,6,4559.28,1208.84
2021-05-26,Technology,West,14,4994.95,1048.88
2021-05-27,Furniture,East,14,3289.47,245.7
2021-05-27,Technology,East,10,3424.08,283.8
2021-05-27,Technology,West,8,2351.27,386.08
2021-05-27,Furniture,West,11,2254.19,-145.09
2021-05-27,Office Supplies,East,2,88.51,18.78
2021-05-27,Technology,East,10,5911.64,1411.95
2021-05-27,Office Supplies,South,8,498.45,181.74
2021-05-27,Furniture,South,8,2544.67,-17.74
2021-05-27,Office Supplies,Central,7,449.14,143.61
2021-05-27,Office Supplies,South,9,723.54,208.14
2021-05-27,Furniture,South,14,4824.77,-193.11
2021-05-28,Office Supplies,South,9,297.62,71.26
2021-05-28,Furniture,Central,6,1519.74,497.91
2021-05-28,Technology,East,2,845.48,162.54
2021-05-28,Furniture,West,6,2546.21,536.52
2021-05-28,Technology,West,11,7214.04,1604.32
2021-05-29,Technology,East,6,3650.14,570.78
2021-05-29,Office Supplies,East,3,151.49,39.59
2021-05-29,Technology,Central,3,2054.02,226.17
2021-05-29,Furniture,Central,5,2125.34,-938.35
2021-05-29,Office Supplies,South,1,37.1,8.27
2021-05-29,Technology,South,3,1506.12,296.51
2021-05-29,Technology,East,2,746.28,240.04
2021-05-30,Technology,East,10,3589.76,909.87
2021-05-30,Office Supplies,Central,8,720.36,321.66
2021-05-31,Technology,West,6,3278.32,1045.26
2021-05-31,Technology,East,14,5276.57,937.38
2021-05-31,Technology,West,2,658.49,109.88
2021-05-31,Furniture,East,12,6193.85,297.65
2021-05-31,Technology,Central,12,11944.18,760.64
2021-05-31,Furniture,East,5,1994.78,180.02
2021-05-31,Furniture,South,8,2522.71,355.95
2021-05-31,Technology,East,8,2339.89,709.4
2021-05-31,Office Supplies,West,14,1221.66,194.34
2021-05-31,Furniture,South,13,8718.12,921.62
2021-06-01,Office Supplies,South,11,260.4,82.77
2021-06-01,Technology,West,12,2474.88,364.04
2021-06-01,Office Supplies,East,13,803.49,370.59
2021-06-01,Furniture,West,13,3908.28,1700.9
2021-06-01,Office Supplies,West,4,186.21,60.52
2021-06-01,Furniture,Central,3,709.86,-114.81
2021-06-02,Technology,West,10,3058.55,710.58
2021-06-02,Furniture,East,3,309.7,-18.59
2021-06-02,Technology,West,4,1348.46,228.8
2021-06-02,Office Supplies,South,1,20.06,4.27
2021-06-03,Technology,South,1,737.67,230.74
2021-06-03,Technology,South,5,2514.53,598.31
2021-06-03,Technology,East,6,4409.65,594.15
2021-06-03,Office Supplies,Central,6,330.84,38.1
2021-06-03,Office Supplies,East,7,356.73,102.92
2021-06-03,Office Supplies,South,8,379.34,89.67
2021-06-03,Office Supplies,South,10,557.22,252.74
2021-06-03,Technology,South,10,8531.54,3539.49
2021-06-03,Office Supplies,East,4,87.07,20.13
2021-06-04,Office Supplies,East,8,339.71,113.11
2021-06-04,Technology,West,10,5057.61,385.92
2021-06-04,Technology,South,12,6958.67,1355.2
2021-06-04,Office Supplies,Central,11,856.08,213.16
2021-06-05,Technology,East,13,7309.77,1235.61
2021-06-05,Furniture,West,6,2613.32,799.55
2021-06-05,Furniture,West,9,3141.47,-832.87
2021-06-05,Furniture,West,10,2629.54,164.62
2021-06-05,Technology,West,4,1622.09,104.54
2021-06-05,Office Supplies,West,6,200.7,44.12
2021-06-05,Technology,East,5,2735.15,244.32
2021-06-05,Office Supplies,East,8,461.23,168.92
2021-06-05,Technology,East,5,2148.09,160.82
2021-06-06,Technology,East,1,468.09,166.9
2021-06-06,Office Supplies,Central,9,524.84,117.09
2021-06-06,Office Supplies,South,13,704.04,268.86
2021-06-06,Office Supplies,East,14,1085.67,217.7
2021-06-06,Office Supplies,West,5,430.18,115.73
2021-06-06,Furniture,Central,3,172.66,34.57
2021-06-06,Office Supplies,South,11,496.59,88.65
2021-06-06,Furniture,West,13,5446.75,-92.0
2021-06-07,Technology,South,8,3798.92,1099.06
2021-06-07,Furniture,South,11,1882.85,195.55
2021-06-07,Office Supplies,East,3,192.55,59.33
2021-06-07,Office Supplies,East,4,365.13,140.97
2021-06-07,Furniture,East,9,2188.54,-410.76
2021-06-07,Office Supplies,South,1,41.15,7.27
2021-06-07,Office Supplies,Central,1,60.25,24.36
2021-06-07,Technology,Central,7,4593.71,1209.08
2021-06-08,Furniture,East,12,2907.81,314.58
