Order Date,Sales,Profit,Quantity,year,month,day,day_of_week,is_weekend,is_holiday,sales_lag_1,sales_lag_7,sales_lag_30,rolling_mean_7d,rolling_mean_30d
2017-02-14,0.0,0.0,0,2017,2,14,1,0,0,1058.43,0.0,2140.28,471.5447142857148,1113.8427000000001
2017-02-15,0.0,0.0,0,2017,2,15,2,0,0,0.0,0.0,6230.292,471.5447142857148,906.1663000000001
2017-02-16,1337.442,95.9756,21,2017,2,16,3,0,0,0.0,773.7639999999999,0.0,552.0701428571434,950.7477000000001
2017-02-17,2964.8174,-383.5478,43,2017,2,17,4,0,0,1337.442,227.103,0.0,943.1722000000005,1049.5749466666668
2017-02-18,287.326,62.4082,8,2017,2,18,5,1,0,2964.8174,1241.516,2013.715,806.8593428571432,992.0286466666668
2017-02-19,1314.59,377.0515,16,2017,2,19,6,1,0,287.326,0.0,767.838,994.6579142857148,1010.2537133333333
2017-02-20,1150.29,-107.5121,33,2017,2,20,0,0,0,1314.59,1058.43,2546.643,1007.7807714285719,963.7086133333333
2017-02-21,47.904,-2.994,1,2017,2,21,1,0,0,1150.29,0.0,4212.372,1014.6242000000004,824.8930133333332
2017-02-22,0.0,0.0,0,2017,2,22,2,0,0,47.904,0.0,450.334,1014.6242000000004,809.88188
2017-02-23,117.79999999999998,42.37,16,2017,2,23,3,0,0,0.0,1337.442,418.666,840.3896285714291,799.8530133333334
2017-02-24,1448.676,249.3929,14,2017,2,24,4,0,0,117.79999999999998,2964.8174,0.0,623.7980000000005,848.1422133333333
2017-02-25,430.492,-19.379800000000003,10,2017,2,25,5,1,0,1448.676,287.326,3055.28,644.2502857142862,760.64928
2017-02-26,2847.646,447.3532,38,2017,2,26,6,1,0,430.492,1314.59,331.914,863.2582857142862,844.5070133333334
2017-02-27,0.0,0.0,0,2017,2,27,0,0,1,2847.646,1150.29,1007.52,698.9311428571434,810.9230133333333
2017-02-28,17.62,8.2242,3,2017,2,28,1,0,1,0.0,47.904,294.842,694.6048571428577,801.6822799999999
2017-03-01,0.0,0.0,0,2017,3,1,2,0,0,17.62,0.0,3749.335,694.6048571428577,676.7044466666666
2017-03-02,1450.126,244.0397,45,2017,3,2,3,0,1,0.0,117.79999999999998,0.0,884.9371428571434,725.04198
2017-03-03,2000.104,528.1881,34,2017,3,3,4,0,0,1450.126,1448.676,0.0,963.7125714285719,791.7121133333333
2017-03-04,228.822,-33.9224,14,2017,3,4,5,1,0,2000.104,430.492,913.354,934.902571428572,768.89438
2017-03-05,1240.02,480.4513,28,2017,3,5,6,1,0,228.822,2847.646,922.327,705.2417142857148,779.4841466666666
2017-03-06,778.236,235.126,40,2017,3,6,0,0,0,1240.02,0.0,32.67,816.4182857142862,804.3363466666667
2017-03-07,166.59,56.1114,12,2017,3,7,1,0,0,778.236,17.62,2263.012,837.6997142857148,734.4556133333333
2017-03-08,843.1,243.448,17,2017,3,8,2,0,0,166.59,0.0,904.354,958.1425714285721,732.4138133333332
2017-03-09,710.804,139.6285,9,2017,3,9,3,0,0,843.1,1450.126,0.0,852.5251428571434,756.10728
2017-03-10,1252.952,-165.0196,24,2017,3,10,4,0,0,710.804,2000.104,0.0,745.7891428571435,797.8723466666667
2017-03-11,1973.708,224.6984,19,2017,3,11,5,1,0,1252.952,228.822,773.7639999999999,995.0585714285719,837.8704799999999
2017-03-12,353.28,60.474,19,2017,3,12,6,1,0,1973.708,1240.02,227.103,868.3814285714291,842.0763800000001
2017-03-13,4791.35,827.2755999999999,71,2017,3,13,0,0,0,353.28,778.236,1241.516,1441.683428571429,960.40418
2017-03-14,49.616,4.9616,2,2017,3,14,1,0,0,4791.35,166.59,0.0,1424.972857142858,962.0580466666668
2017-03-15,0.0,0.0,0,2017,3,15,2,0,0,49.616,843.1,1058.43,1304.5300000000007,926.7770466666667
2017-03-16,2014.381,182.3025,44,2017,3,16,3,0,0,0.0,710.804,0.0,1490.7552857142866,993.92308
2017-03-17,542.746,129.7274,56,2017,3,17,4,0,0,2014.381,1252.952,0.0,1389.2972857142863,1012.0146133333334
2017-03-18,1027.758,-250.1181,43,2017,3,18,5,1,0,542.746,1973.708,1337.442,1254.1615714285722,1001.6918133333332
2017-03-19,2166.248,130.4093,50,2017,3,19,6,1,0,1027.758,353.28,2964.8174,1513.1570000000006,975.0728333333333
2017-03-20,899.568,253.0645,21,2017,3,20,0,0,0,2166.248,4791.35,287.326,957.1881428571434,995.4809000000001
2017-03-21,3332.636,912.2596,45,2017,3,21,1,0,0,899.568,49.616,1314.59,1426.1910000000005,1062.7491
2017-03-22,0.0,0.0,0,2017,3,22,2,0,0,3332.636,0.0,1150.29,1426.1910000000005,1024.4061
2017-03-23,14816.068,6818.627600000001,33,2017,3,23,3,0,0,0.0,2014.381,47.904,3255.0034285714287,1516.6782333333333
2017-03-24,1257.298,340.2724,17,2017,3,24,4,0,0,14816.068,542.746,0.0,3357.0822857142857,1558.588166666667
2017-03-25,3567.026,730.5126,46,2017,3,25,5,1,0,1257.298,1027.758,117.79999999999998,3719.8348571428573,1673.5623666666665
2017-03-26,3252.88,426.5697,39,2017,3,26,6,1,0,3567.026,2166.248,1448.676,3875.068,1733.7024999999999
2017-03-27,2933.516,128.5232,38,2017,3,27,0,0,0,3252.88,899.568,430.492,4165.6320000000005,1817.1366333333333
2017-03-28,1504.702,58.8642,35,2017,3,28,1,0,0,2933.516,3332.636,2847.646,3904.4985714285713,1772.3718333333334
2017-03-29,81.4,21.164,5,2017,3,29,2,0,0,1504.702,0.0,0.0,3916.1271428571426,1775.0851666666667
2017-03-30,656.407,222.0362,16,2017,3,30,3,0,0,81.4,14816.068,17.62,1893.3184285714287,1796.3780666666667
2017-03-31,4981.010799999999,1802.2158,63,2017,3,31,4,0,0,656.407,1257.298,0.0,2425.2774,1962.4117599999997
2017-04-01,5972.988,542.9408000000001,60,2017,4,1,5,1,1,4981.010799999999,3567.026,1450.126,2768.9862571428575,2113.1738266666666
2017-04-02,822.97,215.8982,16,2017,4,2,6,1,0,5972.988,3252.88,2000.104,2421.856257142857,2073.9360266666667
2017-04-03,32.528,9.8466,7,2017,4,3,0,0,0,822.97,2933.516,228.822,2007.4294000000004,2067.392893333333
2017-04-04,808.47,110.1777,13,2017,4,4,1,0,0,32.528,1504.702,1240.02,1907.9676857142858,2053.0078933333334
2017-04-05,0.0,0.0,0,2017,4,5,2,0,0,808.47,81.4,778.236,1896.3391142857145,2027.0666933333334
2017-04-06,114.42,44.0304,8,2017,4,6,3,0,0,0.0,656.407,166.59,1818.9124000000004,2025.3276933333334
2017-04-07,1971.2905,-341.1727,17,2017,4,7,4,0,0,114.42,4981.010799999999,843.1,1388.9523571428576,2062.934043333333
2017-04-08,6401.93,2276.8183,32,2017,4,8,5,1,0,1971.2905,5972.988,710.804,1450.229785714286,2252.6382433333333
2017-04-09,1626.71,411.2821,38,2017,4,9,6,1,0,6401.93,822.97,1252.952,1565.0497857142861,2265.0968433333333
2017-04-10,755.529,171.7842,29,2017,4,10,0,0,0,1626.71,32.528,1973.708,1668.335642857143,2224.4908766666663
2017-04-11,319.806,18.417,28,2017,4,11,1,0,0,755.529,808.47,353.28,1598.5265000000002,2223.3750766666662
2017-04-12,69.66,31.347,9,2017,4,12,2,0,0,319.806,0.0,4791.35,1608.4779285714287,2065.98541
2017-04-13,1345.8239999999998,268.2204,17,2017,4,13,3,0,1,69.66,114.42,49.616,1784.392785714286,2109.192343333333
2017-04-14,652.93,33.600500000000004,30,2017,4,14,4,0,1,1345.8239999999998,1971.2905,0.0,1596.0555714285715,2130.9566766666667
2017-04-15,332.338,109.8951,19,2017,4,15,5,1,0,652.93,6401.93,2014.381,728.9710000000002,2074.8885766666667
2017-04-16,944.429,-45.439,30,2017,4,16,6,1,0,332.338,1626.71,542.746,631.5022857142859,2088.27801
2017-04-17,3431.4590000000003,-3403.495,61,2017,4,17,0,0,0,944.429,755.529,1027.758,1013.7780000000002,2168.4013766666667
2017-04-18,0.0,0.0,0,2017,4,18,1,0,0,3431.4590000000003,319.806,2166.248,968.0914285714289,2096.1931099999997
2017-04-19,0.0,0.0,0,2017,4,19,2,0,0,0.0,69.66,899.568,958.1400000000002,2066.2075099999997
2017-04-20,2033.24,22.754300000000008,44,2017,4,20,3,0,0,0.0,1345.8239999999998,3332.636,1056.342285714286,2022.89431
2017-04-21,1254.564,27.60410000000001,30,2017,4,21,4,0,1,2033.24,652.93,0.0,1142.2900000000004,2064.7131099999997
2017-04-22,947.692,93.973,8,2017,4,22,5,1,0,1254.564,332.338,14816.068,1230.1977142857145,1602.43391
2017-04-23,1199.222,199.3172,56,2017,4,23,6,1,0,947.692,944.429,1257.298,1266.5967142857146,1600.4980433333333
2017-04-24,928.558,-12.0361,27,2017,4,24,0,0,0,1199.222,3431.4590000000003,3567.026,909.0394285714289,1512.54911
2017-04-25,678.113,104.5849,36,2017,4,25,1,0,0,928.558,0.0,3252.88,1005.9127142857145,1426.7235433333335
2017-04-26,61.608,27.1623,12,2017,4,26,2,0,0,678.113,0.0,2933.516,1014.7138571428575,1330.9932766666668
2017-04-27,576.5756,60.0206,24,2017,4,27,3,0,0,61.608,2033.24,1504.702,806.6189428571432,1300.05573
2017-04-28,795.296,91.3672,8,2017,4,28,4,0,0,576.5756,1254.564,81.4,741.0092285714288,1323.8522633333334
2017-04-29,1053.26,-67.4841,6,2017,4,29,5,1,0,795.296,947.692,656.407,756.0903714285716,1337.0806966666667
2017-04-30,1390.1260000000002,-68.12500000000001,68,2017,4,30,6,1,0,1053.26,1199.222,4981.010799999999,783.3623714285717,1217.3845366666667
2017-05-01,4108.37,-453.8578,21,2017,5,1,0,0,1,1390.1260000000002,928.558,5972.988,1237.6212285714287,1155.2306033333332
2017-05-02,399.11,110.3944,20,2017,5,2,1,0,0,4108.37,678.113,822.97,1197.7636571428575,1141.1019366666665
2017-05-03,1386.346,-80.1002,39,2017,5,3,2,0,0,399.11,61.608,32.528,1387.0119428571431,1186.2292033333333
2017-05-04,1389.4050000000002,292.3293,28,2017,5,4,3,0,0,1386.346,576.5756,808.47,1503.1304285714289,1205.5937033333332
2017-05-05,185.123,-122.5625,26,2017,5,5,4,0,0,1389.4050000000002,795.296,0.0,1415.9628571428573,1211.7644699999998
2017-05-06,3183.3698,84.1948,73,2017,5,6,5,1,0,185.123,1053.26,114.42,1720.2642571428576,1314.0627966666666
2017-05-07,2549.468,649.4175,18,2017,5,7,6,1,0,3183.3698,1390.1260000000002,1971.2905,1885.8845428571433,1333.33538
2017-05-08,3658.554000000001,1061.3636,23,2017,5,8,0,0,0,2549.468,4108.37,6401.93,1821.6251142857147,1241.889513333333
2017-05-09,1078.222,273.9624,21,2017,5,9,1,0,0,3658.554000000001,399.11,1626.71,1918.6411142857146,1223.60658
2017-05-10,0.0,0.0,0,2017,5,10,2,0,0,1078.222,1386.346,755.529,1720.591685714286,1198.42228
2017-05-11,449.469,-319.4249,28,2017,5,11,3,0,0,0.0,1389.4050000000002,319.806,1586.3151142857146,1202.74438
2017-05-12,970.384,36.531,45,2017,5,12,4,0,1,449.469,185.123,69.66,1698.4952571428573,1232.7685133333334
2017-05-13,3066.378,809.8532,37,2017,5,13,5,1,1,970.384,3183.3698,1345.8239999999998,1681.782142857143,1290.1203133333333
2017-05-14,4182.062,1077.8878,83,2017,5,14,6,1,1,3066.378,2549.468,652.93,1915.0098571428575,1407.7580466666666
2017-05-15,421.264,73.9747,15,2017,5,15,0,0,0,4182.062,3658.554000000001,332.338,1452.5398571428573,1410.7222466666667
2017-05-16,221.024,-55.256,2,2017,5,16,1,0,0,421.264,1078.222,944.429,1330.0830000000003,1386.6087466666665
2017-05-17,0.0,0.0,0,2017,5,17,2,0,0,221.024,0.0,3431.4590000000003,1330.0830000000003,1272.22678
2017-05-18,1830.508,407.8936,59,2017,5,18,3,0,0,0.0,449.469,0.0,1527.374285714286,1333.2437133333333
2017-05-19,4919.182,1171.7753,86,2017,5,19,4,0,0,1830.508,970.384,0.0,2091.488285714286,1497.2164466666666
2017-05-20,2997.578,273.2104,52,2017,5,20,5,1,0,4919.182,3066.378,2033.24,2081.6597142857145,1529.3610466666667
2017-05-21,538.02,78.0183,8,2017,5,21,6,1,0,2997.578,4182.062,1254.564,1561.082285714286,1505.4762466666666
2017-05-22,336.56199999999995,-6.969499999999996,25,2017,5,22,0,0,0,538.02,421.264,947.692,1548.9820000000004,1485.1052466666667
2017-05-23,241.436,-66.0777,14,2017,5,23,1,0,0,336.56199999999995,221.024,1199.222,1551.8980000000004,1453.1790466666666
2017-05-24,0.0,0.0,0,2017,5,24,2,0,0,241.436,0.0,928.558,1551.8980000000004,1422.2271133333334
2017-05-25,886.026,230.3317,22,2017,5,25,3,0,0,0.0,1830.508,678.113,1416.9720000000002,1429.1575466666666
2017-05-26,270.24,76.4496,9,2017,5,26,4,0,1,886.026,4919.182,61.608,752.8374285714289,1436.1119466666667
2017-05-27,2084.908,384.4578,44,2017,5,27,5,1,0,270.24,2997.578,576.5756,622.4560000000001,1486.3896933333333
2017-05-28,1480.103,169.19639999999998,44,2017,5,28,6,1,0,2084.908,538.02,795.296,757.0392857142859,1509.2165933333333
2017-05-29,691.108,110.4299,24,2017,5,29,0,0,0,1480.103,336.56199999999995,1053.26,807.6887142857146,1497.14486
2017-05-30,736.8904,75.1597,21,2017,5,30,1,0,0,691.108,241.436,1390.1260000000002,878.4679142857146,1475.3703400000002
2017-05-31,0.0,0.0,0,2017,5,31,2,0,0,736.8904,0.0,4108.37,878.4679142857146,1338.4246733333334
2017-06-01,5058.362,1295.5061,45,2017,6,1,3,0,0,0.0,886.026,399.11,1474.5159142857144,1493.7330733333336
2017-06-02,135.70600000000002,38.5265,20,2017,6,2,4,0,0,5058.362,270.24,1386.346,1455.2967714285717,1452.0450733333334
2017-06-03,2952.036,384.1454,71,2017,6,3,5,1,0,135.70600000000002,2084.908,1389.4050000000002,1579.1722000000004,1504.1327733333335
2017-06-04,279.414,66.7452,32,2017,6,4,6,1,0,2952.036,1480.103,185.123,1407.6452000000004,1507.2758066666668
2017-06-05,491.112,60.1749,7,2017,6,5,0,0,0,279.414,691.108,3183.3698,1379.0743428571434,1417.53388
2017-06-06,31.35,2.178,6,2017,6,6,1,0,0,491.112,736.8904,2549.468,1278.2828571428574,1333.5966133333334
2017-06-07,0.0,0.0,0,2017,6,7,2,0,0,31.35,0.0,3658.554000000001,1278.2828571428574,1211.6448133333333
2017-06-08,2227.038,134.16189999999995,32,2017,6,8,3,0,0,0.0,5058.362,1078.222,873.8080000000001,1249.93868
2017-06-09,939.133,2.227300000000003,21,2017,6,9,4,0,0,2227.038,135.70600000000002,0.0,988.5832857142859,1281.2431133333334
2017-06-10,2513.3430000000003,186.4923,58,2017,6,10,5,1,0,939.133,2952.036,449.469,925.9128571428573,1350.0389133333333
2017-06-11,1580.894,274.94120000000004,44,2017,6,11,6,1,0,2513.3430000000003,279.414,970.384,1111.8385714285716,1370.3892466666666
2017-06-12,1679.968,314.9144,33,2017,6,12,0,0,0,1580.894,491.112,3066.378,1281.675142857143,1324.17558
2017-06-13,1156.018,-95.0222,24,2017,6,13,1,0,0,1679.968,31.35,4182.062,1442.342,1223.3074466666667
2017-06-14,0.0,0.0,0,2017,6,14,2,0,0,1156.018,0.0,421.264,1442.342,1209.2653133333333
2017-06-15,4057.51,404.4218,57,2017,6,15,3,0,0,0.0,2227.038,221.024,1703.8380000000002,1337.1481800000001
2017-06-16,2724.194,521.365,47,2017,6,16,4,0,0,4057.51,939.133,0.0,1958.8467142857146,1427.9546466666668
2017-06-17,3896.672,1696.4659,28,2017,6,17,5,1,0,2724.194,2513.3430000000003,1830.508,2156.465142857143,1496.82678
2017-06-18,1031.1555,117.8799,18,2017,6,18,6,1,0,3896.672,1580.894,4919.182,2077.9310714285716,1367.2258966666668
2017-06-19,2115.941,-22.034600000000005,58,2017,6,19,0,0,0,1031.1555,1679.968,2997.578,2140.2129285714286,1337.8379966666666
2017-06-20,1028.228,263.752,31,2017,6,20,1,0,0,2115.941,1156.018,538.02,2121.9572142857146,1354.1782633333335
2017-06-21,595.656,230.9592,26,2017,6,21,2,0,0,1028.228,0.0,336.56199999999995,2207.050928571429,1362.8147299999998
2017-06-22,579.019,123.2786,18,2017,6,22,3,0,0,595.656,4057.51,241.436,1710.1236428571428,1374.0674966666668
2017-06-23,0.0,0.0,0,2017,6,23,4,0,1,579.019,2724.194,0.0,1320.9530714285715,1374.0674966666668
2017-06-24,1287.614,-28.52340000000003,43,2017,6,24,5,1,0,0.0,3896.672,886.026,948.2305,1387.4537633333334
2017-06-25,1508.352,185.0875,18,2017,6,25,6,1,1,1287.614,1031.1555,270.24,1016.4014285714287,1428.7241633333333
2017-06-26,4224.136,705.2894,85,2017,6,26,0,0,0,1508.352,2115.941,2084.908,1317.572142857143,1500.0317633333334
2017-06-27,1644.906,335.5359,17,2017,6,27,1,0,0,4224.136,1028.228,1480.103,1405.6690000000003,1505.5251966666667
2017-06-28,0.0,0.0,0,2017,6,28,2,0,0,1644.906,595.656,691.108,1320.5752857142859,1482.4882633333334
2017-06-29,4521.9912,889.2002,52,2017,6,29,3,0,0,0.0,579.019,736.8904,1883.8570285714288,1608.6582899999999
2017-06-30,4721.977,135.66729999999998,40,2017,6,30,4,0,0,4521.9912,0.0,0.0,2558.4251714285715,1766.0575233333332
2017-07-01,639.83,103.9546,9,2017,7,1,5,1,0,4721.977,1287.614,5058.362,2465.8846000000003,1618.7731233333334
2017-07-02,169.192,51.3259,9,2017,7,2,6,1,0,639.83,1508.352,135.70600000000002,2274.5760285714287,1619.8893233333333
2017-07-03,6963.404,1488.1451,77,2017,7,3,0,0,1,169.192,4224.136,2952.036,2665.9000285714287,1753.60159
2017-07-04,0.0,0.0,0,2017,7,4,1,0,0,6963.404,1644.906,279.414,2430.9134571428576,1744.28779
2017-07-05,476.354,-337.4099,32,2017,7,5,2,0,0,0.0,0.0,491.112,2498.964028571429,1743.7958566666669
2017-07-06,380.378,13.745399999999998,9,2017,7,6,3,0,0,476.354,4521.9912,31.35,1907.3050000000003,1755.4301233333333
2017-07-07,1620.25,37.4029,26,2017,7,7,4,0,0,380.378,4721.977,0.0,1464.201142857143,1809.4384566666668
2017-07-08,1980.264,817.1376,70,2017,7,8,5,1,0,1620.25,639.83,2227.038,1655.6917142857144,1801.2126566666668
2017-07-09,1671.214,164.11139999999995,43,2017,7,9,6,1,0,1980.264,169.192,939.133,1870.2662857142857,1825.6153566666667
2017-07-10,359.21399999999994,44.925,12,2017,7,10,0,0,0,1671.214,6963.404,2513.3430000000003,926.8105714285715,1753.8110566666667
2017-07-11,1728.892,336.1681,34,2017,7,11,1,0,0,359.21399999999994,0.0,1580.894,1173.795142857143,1758.7443233333333
2017-07-12,3.816,1.1925,1,2017,7,12,2,0,0,1728.892,476.354,1679.968,1106.2897142857144,1702.87259
2017-07-13,504.542,112.0167,14,2017,7,13,3,0,0,3.816,380.378,1156.018,1124.0274285714288,1681.1567233333335
2017-07-14,3598.934,-46.0439,55,2017,7,14,4,0,0,504.542,1620.25,0.0,1406.6965714285714,1801.1211900000003
2017-07-15,2132.229,285.20520000000005,29,2017,7,15,5,1,0,3598.934,1980.264,4057.51,1428.4058571428573,1736.945156666667
2017-07-16,316.636,15.0374,7,2017,7,16,6,1,0,2132.229,1671.214,2724.194,1234.8947142857144,1656.6932233333332
2017-07-17,2191.873,477.3142,32,2017,7,17,0,0,0,316.636,359.21399999999994,3896.672,1496.703142857143,1599.86659
2017-07-18,2106.794,-425.6398,27,2017,7,18,1,0,0,2191.873,1728.892,1031.1555,1550.689142857143,1635.7212066666666
2017-07-19,0.0,0.0,0,2017,7,19,2,0,0,2106.794,3.816,2115.941,1550.144,1565.18984
2017-07-20,2283.208,727.2774,35,2017,7,20,3,0,0,0.0,504.542,1028.228,1804.239142857143,1607.022506666667
2017-07-21,3685.944,144.2286,95,2017,7,21,4,0,0,2283.208,3598.934,595.656,1816.669142857143,1710.0321066666666
2017-07-22,556.3140000000001,-61.10609999999999,7,2017,7,22,5,1,0,3685.944,2132.229,579.019,1591.5384285714285,1709.2752733333334
2017-07-23,898.188,258.4118,41,2017,7,23,6,1,1,556.3140000000001,316.636,0.0,1674.6172857142858,1739.2148733333333
2017-07-24,2399.96,839.986,5,2017,7,24,0,0,1,898.188,2191.873,1287.614,1704.3439999999998,1776.2930733333333
2017-07-25,798.742,-39.7968,31,2017,7,25,1,0,1,2399.96,2106.794,1508.352,1517.4794285714286,1752.6394066666667
2017-07-26,2012.302,705.274,8,2017,7,26,2,0,0,798.742,0.0,4224.136,1804.9511428571427,1678.9116066666668
2017-07-27,1142.68,211.5755,30,2017,7,27,3,0,0,2012.302,2283.208,1644.906,1642.0185714285715,1662.17074
2017-07-28,1170.564,108.0536,9,2017,7,28,4,0,0,1142.68,3685.944,0.0,1282.6785714285713,1701.1895399999999
2017-07-29,1391.294,367.4606,37,2017,7,29,5,1,0,1170.564,556.3140000000001,4521.9912,1401.9614285714285,1596.8329666666666
2017-07-30,523.376,87.9368,18,2017,7,30,6,1,0,1391.294,898.188,4721.977,1348.416857142857,1456.8796000000002
2017-07-31,1558.028,464.7314,38,2017,7,31,0,0,0,523.376,2399.96,639.83,1228.1408571428572,1487.4862
2017-08-01,2085.65,-159.40619999999998,22,2017,8,1,1,0,0,1558.028,798.742,169.192,1411.9848571428572,1551.3681333333334
2017-08-02,0.0,0.0,0,2017,8,2,2,0,0,2085.65,2012.302,6963.404,1124.513142857143,1319.2546666666667
2017-08-03,531.348,40.300900000000006,22,2017,8,3,3,0,0,0.0,1142.68,0.0,1037.18,1336.9662666666666
2017-08-04,20.07,0.4320000000000004,6,2017,8,4,4,0,0,531.348,1170.564,476.354,872.8237142857145,1321.7567999999999
2017-08-05,503.676,170.42340000000002,28,2017,8,5,5,1,1,20.07,1391.294,380.378,746.021142857143,1325.8667333333333
2017-08-06,1424.026,419.7762,34,2017,8,6,6,1,0,503.676,523.376,1620.25,874.6854285714287,1319.3259333333333
2017-08-07,3479.624,705.8854,56,2017,8,7,0,0,0,1424.026,1558.028,1980.264,1149.199142857143,1369.3046
2017-08-08,0.0,0.0,0,2017,8,8,1,0,0,3479.624,2085.65,1671.214,851.2491428571429,1313.5974666666666
2017-08-09,0.0,0.0,0,2017,8,9,2,0,0,0.0,0.0,359.21399999999994,851.2491428571429,1301.6236666666666
2017-08-10,1823.07,521.9644,22,2017,8,10,3,0,0,0.0,531.348,1728.892,1035.7808571428573,1304.7629333333332
2017-08-11,708.726,235.9044,36,2017,8,11,4,0,1,1823.07,20.07,3.816,1134.160285714286,1328.2599333333335
2017-08-12,3693.084,888.6845,51,2017,8,12,5,1,0,708.726,503.676,504.542,1589.7900000000002,1434.5446666666664
2017-08-13,2643.164,-1071.7152,51,2017,8,13,6,1,0,3693.084,1424.026,3598.934,1763.9525714285717,1402.6856666666667
2017-08-14,440.736,12.3879,11,2017,8,14,0,0,0,2643.164,3479.624,2132.229,1329.8257142857144,1346.3025666666665
2017-08-15,1949.872,-289.1836,16,2017,8,15,1,0,1,440.736,0.0,316.636,1608.3788571428574,1400.7437666666667
2017-08-16,80.564,-12.0292,7,2017,8,16,2,0,0,1949.872,0.0,2191.873,1619.8880000000001,1330.3668
2017-08-17,9517.288,605.8985000000001,70,2017,8,17,3,0,0,80.564,1823.07,2106.794,2719.0620000000004,1577.3832666666667
2017-08-18,7078.484,1971.9706,69,2017,8,18,4,0,0,9517.288,708.726,0.0,3629.027428571429,1813.3327333333332
2017-08-19,512.446,225.0193,9,2017,8,19,5,1,0,7078.484,3693.084,2283.208,3174.6505714285713,1754.3073333333334
2017-08-20,692.95,183.6178,25,2017,8,20,6,1,0,512.446,2643.164,3685.944,2896.0485714285714,1654.5408666666667
2017-08-21,8551.054,2245.6488,95,2017,8,21,0,0,0,692.95,440.736,556.3140000000001,4054.665428571429,1921.0322
2017-08-22,524.54,-81.2501,3,2017,8,22,1,0,0,8551.054,1949.872,898.188,3851.0465714285715,1908.577266666667
2017-08-23,4590.344,358.546,28,2017,8,23,2,0,0,524.54,80.564,2399.96,4495.300857142857,1981.5900666666669
2017-08-24,685.0560000000002,77.40599999999999,15,2017,8,24,3,0,1,4590.344,9517.288,798.742,3233.5534285714284,1977.8005333333333
2017-08-25,361.988,-17.110799999999998,12,2017,8,25,4,0,0,685.0560000000002,7078.484,2012.302,2274.054,1922.790066666667
2017-08-26,190.66,-14.765,11,2017,8,26,5,1,0,361.988,512.446,1142.68,2228.0845714285715,1891.0560666666668
2017-08-27,6190.538,1008.8821,82,2017,8,27,6,1,0,190.66,692.95,1170.564,3013.4542857142856,2058.3885333333333
2017-08-28,1443.6319999999998,345.3009,35,2017,8,28,0,0,0,6190.538,8551.054,1391.294,1998.1082857142858,2060.1331333333333
2017-08-29,235.468,57.1282,25,2017,8,29,1,0,0,1443.6319999999998,524.54,523.376,1956.8122857142857,2050.5362
2017-08-30,0.0,0.0,0,2017,8,30,2,0,0,235.468,4590.344,1558.028,1301.048857142857,1998.6019333333331
2017-08-31,3162.83,611.2385,43,2017,8,31,3,0,0,0.0,685.0560000000002,2085.65,1655.016571428571,2034.5079333333333
2017-09-01,1261.81,340.5586,27,2017,9,1,4,0,0,3162.83,361.988,0.0,1783.5625714285711,2076.5682666666667
2017-09-02,9354.854,2600.1853,126,2017,9,2,5,1,0,1261.81,190.66,531.348,3092.7331428571424,2370.6851333333334
2017-09-03,1595.849,199.4818,42,2017,9,3,6,1,0,9354.854,6190.538,20.07,2436.3489999999993,2423.2111
2017-09-04,5360.202,224.4251,108,2017,9,4,0,0,0,1595.849,1443.6319999999998,503.676,2995.859,2585.0953
2017-09-05,327.044,-17.1944,15,2017,9,5,1,0,0,5360.202,235.468,1424.026,3008.941285714285,2548.5292333333337
2017-09-06,0.0,0.0,0,2017,9,6,2,0,0,327.044,0.0,3479.624,3008.941285714285,2432.541766666667
2017-09-07,3848.565,1248.2397,85,2017,9,7,3,0,0,0.0,3162.83,0.0,3106.903428571429,2560.827266666667
2017-09-08,2184.327,-510.9671,57,2017,9,8,4,0,0,3848.565,1261.81,0.0,3238.691571428571,2633.6381666666666
2017-09-09,4356.061,-152.87539999999998,101,2017,9,9,5,1,0,2184.327,9354.854,1823.07,2524.5782857142854,2718.0712
2017-09-10,2506.646,-977.3219,56,2017,9,10,6,1,0,4356.061,1595.849,708.726,2654.6921428571427,2778.001866666667
2017-09-11,5564.006,1032.8847,97,2017,9,11,0,0,0,2506.646,5360.202,3693.084,2683.807,2840.3659333333335
2017-09-12,491.55,219.391,32,2017,9,12,1,0,0,5564.006,327.044,2643.164,2707.307857142857,2768.645466666667
2017-09-13,15.92,2.786,5,2017,9,13,2,0,0,491.55,0.0,440.736,2709.582142857143,2754.484933333333
2017-09-14,4367.347,474.3417,66,2017,9,14,3,0,0,15.92,3848.565,1949.872,2783.6938571428573,2835.067433333333
2017-09-15,7285.026,1934.9693,110,2017,9,15,4,0,0,4367.347,2184.327,80.564,3512.3651428571425,3075.2161666666666
2017-09-16,849.65,-335.6626,34,2017,9,16,5,1,0,7285.026,4356.061,9517.288,3011.4492857142855,2786.2949000000003
2017-09-17,4979.226,769.2717,59,2017,9,17,6,1,0,849.65,2506.646,7078.484,3364.6749999999997,2716.319633333333
2017-09-18,1511.93,501.5421,73,2017,9,18,0,0,0,4979.226,5564.006,512.446,2785.807,2749.6357666666668
2017-09-19,1648.188,53.989900000000006,51,2017,9,19,1,0,0,1511.93,491.55,692.95,2951.0409999999997,2781.4770333333336
2017-09-20,7359.918,1571.7964,52,2017,9,20,2,0,0,1648.188,15.92,8551.054,4000.1835714285708,2741.7725
2017-09-21,338.172,97.2069,23,2017,9,21,3,0,0,7359.918,4367.347,524.54,3424.587142857142,2735.560233333333
